Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-12-22,Sydney,17.7,25.7,0,9.2,12.7,19,26,71,61,1018.5,1017.6,22,25.2,No,No
2010-12-23,Sydney,19.1,27,0,8.4,7.5,9,19,72,57,1018.1,1016.5,21.4,26.2,No,No
2010-12-24,Sydney,18.7,24.1,0,8,8,19,19,65,47,1026.1,1023.7,19.8,23.6,No,No
2010-12-25,Sydney,16,26.3,0,7,12.5,0,19,69,61,1017.2,1011.4,21.5,25.5,No,No
2010-12-26,Sydney,20.8,31.3,0.8,8,3.5,20,15,88,56,1006.3,1001.4,21.1,28.7,No,Yes
2010-12-27,Sydney,18.4,19.9,17,11.8,0.3,15,28,88,78,1005.5,1005.8,18.5,18.9,Yes,Yes
2010-12-28,Sydney,15.4,21.2,1.8,5.4,2.5,11,19,59,50,1018.9,1019.1,19,20.7,Yes,No
2010-12-29,Sydney,17.3,24.7,0,5.2,12.7,4,28,66,56,1018.5,1014.8,21.1,24.1,No,No
2010-12-30,Sydney,20,26.5,0,8.6,13.1,7,20,64,63,1016.6,1015.3,24.7,24.8,No,No
2010-12-31,Sydney,21.4,27.2,0,8.8,11.7,7,28,78,65,1016,1013.9,24,26.4,No,No
2011-01-01,Sydney,20.5,29,0,10,10.8,13,20,69,58,1013.2,1010.1,25.5,27.1,No,No
2011-01-02,Sydney,20.7,28,0,10.6,8.6,9,26,72,62,1011.9,1010.8,24.7,26.6,No,Yes
2011-01-03,Sydney,18.9,21.3,5.6,7.2,0.1,17,20,81,84,1014.5,1013.9,19.9,19.2,Yes,Yes
2011-01-04,Sydney,17.3,22.6,3,5,1.9,20,19,74,60,1014.1,1011.6,20.1,21.8,Yes,No
2011-01-05,Sydney,17.2,23.4,0,5.4,7.2,6,20,64,57,1008,1005.8,21.1,23,No,No
2011-01-06,Sydney,19.5,26.8,0,5.2,12.3,20,17,72,57,1010.8,1011.1,22.6,24.9,No,Yes
2011-01-07,Sydney,19.9,26.5,7.6,6.4,4.8,9,17,88,67,1013.6,1013,22.1,26.5,Yes,Yes
2011-01-08,Sydney,21.3,26.7,6.6,5.2,10.3,11,20,68,62,1013.8,1012.1,24.3,26.4,Yes,Yes
2011-01-09,Sydney,22,27,9.4,4.6,7.5,22,20,82,67,1014.4,1014.3,24,26.6,Yes,Yes
2011-01-10,Sydney,21.5,26.2,5.4,7,6.6,20,26,80,65,1016.4,1014.7,24.1,26,Yes,No
2011-01-11,Sydney,21.8,25.2,0.4,6.6,0.8,20,20,71,79,1014.5,1012.1,24.3,24.3,No,Yes
2011-01-12,Sydney,22.3,27.9,1.6,4.4,5.6,13,28,79,71,1012.3,1011.6,25.2,26.4,Yes,No
2011-01-13,Sydney,23.3,26.6,0.2,10.6,1.9,15,28,75,65,1014.8,1013.5,25,24.9,No,No
2011-01-14,Sydney,21.8,27.9,0.2,4.6,9.8,19,28,56,53,1012.4,1009.3,26.5,27.6,No,No
2011-01-15,Sydney,22,30.4,0.6,11.4,1.6,9,7,87,61,1009.4,1007,22.6,29.6,No,No
2011-01-16,Sydney,22.1,28.1,0.2,4.2,7.9,11,15,86,65,1010.2,1007.4,23.1,28,No,No
2011-01-17,Sydney,21.4,29.8,0,8.8,9.6,13,24,65,68,1002.8,1001.5,25.8,26.3,No,No
2011-01-18,Sydney,20,26.1,0,8,7.3,13,20,68,57,1007.5,1007.3,22.4,24.8,No,Yes
2011-01-19,Sydney,19.3,25.4,7.2,5.6,3.6,17,20,83,73,1009.8,1009.3,21.6,24.5,Yes,No
2011-01-20,Sydney,21.5,27.3,0.2,5.8,12.3,20,24,62,55,1013.5,1013.4,24.8,26.3,No,Yes
2011-01-21,Sydney,20.7,26.9,5.6,8.2,12.4,4,28,66,60,1015.2,1013.1,25.1,26.3,Yes,No
2011-01-22,Sydney,20.5,28.4,0,10.2,11.7,13,26,64,55,1016.3,1015.2,25,26.7,No,No
2011-01-23,Sydney,21.4,28.3,0,11,10.2,20,28,57,57,1012.2,1009.1,25.2,26.1,No,No
2011-01-24,Sydney,21,35.4,0,10.8,7.5,11,26,56,36,1004.1,1001.4,26.6,32.4,No,No
2011-01-25,Sydney,21.7,28.5,0,10.6,10.2,4,20,70,64,1008,1006.9,24.3,27.2,No,No
2011-01-26,Sydney,22.9,31.4,0,7,9.3,11,15,85,73,1011.5,1010.2,25.8,27.7,No,No
2011-01-27,Sydney,22.5,28.4,0,7.2,6.3,9,17,79,71,1013.5,1011.1,25.1,27.3,No,No
2011-01-28,Sydney,22.5,24.3,0,7.2,4.3,20,24,70,59,1019,1019.1,23.1,24.1,No,No
2011-01-29,Sydney,19.8,25,0,7.8,8.2,11,24,76,48,1021.6,1021.3,20.7,24.6,No,No
2011-01-30,Sydney,17.8,28.2,0,8.4,12.8,15,24,64,56,1020.2,1016.3,23.1,27.5,No,No
2011-01-31,Sydney,22.2,31.6,0,9.2,12.8,2,17,72,49,1015,1011.8,26.1,30,No,No
2011-02-01,Sydney,22.7,33.5,0,12,12.3,7,17,65,49,1011.3,1006.9,26.1,31.8,No,No
2011-02-02,Sydney,26.1,31.2,0,12.8,11,13,20,59,70,1015.3,1012.7,28.7,28.4,No,No
2011-02-03,Sydney,25.1,37.5,0,10.2,5.7,11,24,58,54,1011,1009.9,30.6,33.6,No,No
2011-02-04,Sydney,24,33.7,0,5.2,6.8,7,28,72,73,1014.7,1011.1,27.3,27.8,No,No
2011-02-05,Sydney,24.2,41.5,0,8.4,12.4,24,33,46,22,1010,1006.6,33.7,40.9,No,No
2011-02-06,Sydney,27.6,35.6,0,16.6,2.6,2,41,56,77,1012.7,1016.1,28.7,22.8,No,No
2011-02-07,Sydney,18,23,0.2,6.8,0,13,19,64,58,1023.9,1020.6,18.7,22.6,No,No
2011-02-08,Sydney,18.7,25.3,0.2,4.8,3.9,11,17,67,52,1019.5,1018.6,21.2,24.2,No,No
2011-02-09,Sydney,18.1,24.5,0.4,5.2,6,13,11,69,83,1024.5,1023.6,21.8,21.6,No,No
2011-02-10,Sydney,20.4,25.7,0,7.2,4.7,7,24,85,70,1023.4,1020.3,21.3,24.3,No,No
2011-02-11,Sydney,21,29.2,0.2,5,8,7,13,63,60,1016,1011.4,25.3,28.3,No,Yes
2011-02-12,Sydney,22.7,23.1,1.4,8.6,0,30,26,87,76,1014.7,1016.4,22.7,22.2,Yes,Yes
2011-02-13,Sydney,19.5,22.8,9.6,2.4,0,11,26,83,88,1017.5,1018.4,21.5,21.3,Yes,No
2011-02-14,Sydney,20.6,24.2,0.4,4,0.1,20,19,59,59,1023.6,1023.4,21.9,23.6,No,No
2011-02-15,Sydney,18.3,25,0,6.6,3,9,20,84,54,1023.7,1022,20.7,24,No,Yes
2011-02-16,Sydney,19.8,26.7,2.2,3.6,3.9,15,19,81,64,1019.7,1016.3,20.9,25.7,Yes,No
2011-02-17,Sydney,20.9,28.7,0,6.4,8.3,11,15,80,67,1013.7,1011.2,24.4,26.8,No,No
2011-02-18,Sydney,22.6,27.6,0,5,3.8,20,13,83,70,1014.7,1014,23.5,27,No,No
2011-02-19,Sydney,22.4,30.1,0,4.4,7.8,15,28,79,67,1011.2,1006.3,25.1,28.4,No,No
2011-02-20,Sydney,25,33.2,0,7.2,9.5,6,13,61,49,1006.4,1005.7,30.1,32,No,No
2011-02-21,Sydney,20,24.9,0,8.2,4.3,17,20,82,62,1012.7,1012.4,20.9,24.4,No,No
2011-02-22,Sydney,19.1,21.7,0.4,9,3.2,22,26,57,78,1021.6,1022.6,20.4,19.2,No,Yes
2011-02-23,Sydney,17.3,26.6,1.8,4.2,7.3,13,20,77,45,1023.1,1021.3,19,26.1,Yes,No
2011-02-24,Sydney,16.6,26.1,0.4,5,12,17,22,71,49,1019.9,1016,20.3,24.9,No,No
2011-02-25,Sydney,18,28,0,7.4,7.6,7,20,75,41,1014.5,1012.2,21.1,27.1,No,No
2011-02-26,Sydney,20.9,27.2,0,7.6,11.1,4,26,80,65,1012.5,1009.5,23.7,26.8,No,No
2011-02-27,Sydney,20.3,30.3,0,8,1.4,17,6,74,63,1008.3,1007.5,22.3,26.9,No,No
2011-02-28,Sydney,22.2,28.8,0.8,5,2.4,13,26,83,65,1009.9,1007.8,22.7,26.1,No,No
2011-03-01,Sydney,22.7,33.6,0.6,4.4,1.9,9,17,53,39,1002.4,1003.1,28.8,32.5,No,No
2011-03-02,Sydney,19.4,21.8,0,9.2,0,19,11,58,59,1017.1,1015,20.5,21.2,No,No
2011-03-03,Sydney,17.4,31.7,0,2.2,10.5,20,28,77,35,1009.1,1007.1,20.9,29.5,No,No
2011-03-04,Sydney,19.1,25.8,0,8,9.4,9,24,72,63,1011.7,1009.8,22.5,25.4,No,No
2011-03-05,Sydney,18.1,23.2,0.2,8.2,0.6,22,28,70,50,1022.5,1023.5,18.7,22.2,No,No
2011-03-06,Sydney,18,23.6,0.2,8.2,2.9,17,19,48,44,1026.9,1026.3,21,22.2,No,No
2011-03-07,Sydney,17,24.4,0,4.8,10.1,9,20,67,48,1024.8,1022.2,20.3,23.8,No,No
2011-03-08,Sydney,17.6,25.8,0.2,6.8,10.4,7,30,71,60,1019.7,1015.8,21.2,25.2,No,No
2011-03-09,Sydney,20.7,30.8,0,8,2.3,6,17,77,38,1015.2,1013.1,21.8,30.6,No,No
2011-03-10,Sydney,21.8,27.4,0,6.2,0,6,9,70,68,1013.3,1012,23.8,25.2,No,No
2011-03-11,Sydney,22,26.7,0,3.6,1.8,7,19,86,76,1016,1015.3,23.2,25.3,No,No
2011-03-12,Sydney,20.6,28.1,1,3.2,9.8,4,20,82,69,1020.8,1019.2,23.3,26.1,No,No
2011-03-13,Sydney,21.8,27.7,0.2,6.4,10.7,9,22,76,60,1021.5,1018.2,24.5,27.2,No,No
2011-03-14,Sydney,21.3,27.5,0,8,3.2,11,31,76,79,1019.4,1020.6,24.3,22.3,No,No
2011-03-15,Sydney,17.5,24.5,0.8,4,3.4,13,15,82,62,1021.4,1018.2,21,24.5,No,No
2011-03-16,Sydney,19.3,28.3,0,3.2,7.7,11,20,77,65,1017.2,1016.8,22.3,25.3,No,Yes
2011-03-17,Sydney,20.6,26.8,5.6,5.8,5.9,17,17,85,66,1019.4,1017,21.1,25.8,Yes,No
2011-03-18,Sydney,20,25.2,0,5.4,0.9,19,20,81,67,1015.2,1014,21.1,24.8,No,Yes
2011-03-19,Sydney,19.4,24,10.4,5.2,0.9,24,24,86,84,1014.1,1011.8,21.2,22.9,Yes,Yes
2011-03-20,Sydney,18.8,23.5,99.4,5.311711162542125,3.3,22,39,92,81,1012.4,1010.1,19.4,22.2,Yes,Yes
2011-03-21,Sydney,19.4,24.8,20.8,5.2,2.6,26,19,95,82,1006.6,1003.3,21.4,24,Yes,Yes
2011-03-22,Sydney,21.1,27.4,27.8,1.6,10.2,9,20,95,73,1001.3,999.4,21.6,26.2,Yes,No
2011-03-23,Sydney,19.9,30.8,0.8,5.8,11,19,13,75,41,1002.6,1000.4,22.5,29.6,No,No
2011-03-24,Sydney,18.2,27.1,0.2,8.6,10.8,28,35,50,36,1005,1003.2,21.5,26.3,No,No
2011-03-25,Sydney,17.7,26.7,0,8.8,8,28,13,50,42,1007.8,1008.7,20.5,24.8,No,No
2011-03-26,Sydney,17.7,20.6,0,5.2,0.4,28,20,71,77,1019.2,1020.1,18.4,18.6,No,Yes
2011-03-27,Sydney,16.1,20.5,5,5.4,2.5,17,19,89,87,1024.6,1024.5,16.6,18.4,Yes,Yes
2011-03-28,Sydney,15.9,24.2,5.8,1.6,3.2,15,15,91,59,1026.7,1025.5,17.1,23.5,Yes,Yes
2011-03-29,Sydney,17.1,24.8,10.8,1.8,8.3,4,24,94,59,1025.8,1022.3,19.4,24.3,Yes,No
2011-03-30,Sydney,17.8,27.7,0,6.6,9.2,13,17,78,61,1019.9,1016.1,20.5,26,No,Yes
2011-03-31,Sydney,20.1,21.3,1.8,5.2,0.5,22,20,78,68,1022.7,1022.9,20.3,20.9,Yes,Yes
2011-05-01,Sydney,14.8,22.9,3.6,0.8,8.8,19,13,84,57,1018.9,1015.9,16.6,21.6,Yes,No
2011-05-02,Sydney,12.9,18.4,0,3.8,0.5,20,13,87,75,1016.6,1014.7,14.3,18.1,No,No
2011-05-03,Sydney,14,18.5,0.6,2.4,0,15,20,90,66,1015,1013.7,15,18.5,No,No
2011-05-04,Sydney,13,21.8,0.4,0.2,9.1,24,20,72,54,1016.4,1015.6,15.2,20.7,No,No
2011-05-05,Sydney,11.7,19.5,0.2,4.6,7.4,24,26,63,51,1021.1,1021.3,16.2,18.8,No,No
2011-05-06,Sydney,10.1,19.6,0,4.4,8.7,19,17,69,48,1023.9,1020.4,13.1,18.4,No,No
2011-05-07,Sydney,9.8,20.8,0,4.6,10,22,9,75,52,1019.5,1015.2,12,19.6,No,No
2011-05-08,Sydney,9.6,22,0,1.6,10.1,20,11,76,34,1014,1010.4,12.2,21.6,No,No
2011-05-09,Sydney,10.5,17.7,0,3.8,6.9,22,31,63,63,1014.5,1013.7,14.5,16.9,No,Yes
2011-05-10,Sydney,10.1,18,4.4,3.4,9.1,26,22,62,45,1015.6,1013.1,11.8,17.6,Yes,No
2011-05-11,Sydney,8.2,16.4,0.2,3.8,3.9,9,28,64,37,1009.2,1006.4,11.3,14.8,No,No
2011-05-12,Sydney,7.9,16.7,0,2.2,10.2,26,24,51,27,1010.7,1009.3,10.5,16.2,No,No
2011-05-13,Sydney,9.9,21,0,4,9.3,13,20,69,40,1012,1008.1,12.8,19.8,No,No
2011-05-14,Sydney,10.8,17.9,0,3.4,10,28,20,50,33,1016,1017.6,11.7,16.2,No,No
2011-05-15,Sydney,7.3,19.2,0,4.8,9.8,24,11,58,36,1028.8,1026.9,9.9,19,No,No
2011-05-16,Sydney,7.3,19.6,0,5,10.2,17,13,69,48,1030.1,1026.2,9.6,17.5,No,No
2011-05-17,Sydney,7.9,20.2,0,2.2,9.9,22,17,72,59,1030.5,1028.1,10,18.9,No,No
2011-05-18,Sydney,8.5,20.8,0,2.8,9.3,19,9,74,58,1032.6,1029.6,11.6,19.4,No,Yes
2011-05-19,Sydney,11.5,20.5,2.6,1.8,6.8,15,17,83,70,1031.5,1028.2,13.8,19.3,Yes,No
2011-05-20,Sydney,11.3,21.2,0,3.8,9.4,15,11,91,69,1028.3,1024.4,12.8,19.8,No,No
2011-05-21,Sydney,12.1,23.3,0,1,9.9,17,11,80,56,1025.4,1021.5,13.7,20.9,No,No
2011-05-22,Sydney,12.4,21.6,0,3.4,7.3,13,11,79,59,1021,1015.3,13.9,20.6,No,No
2011-05-23,Sydney,13.9,22.9,1,3.4,7.6,15,26,81,37,1005.4,1001.4,16,22.4,No,No
2011-05-24,Sydney,12.1,18.8,0,6.6,3.9,7,19,57,75,1005.1,1005,14.6,15.5,No,Yes
2011-05-25,Sydney,11.1,14.2,12,1.4,1.8,33,31,72,69,1011.1,1011.1,12.3,13.9,Yes,Yes
2011-05-26,Sydney,10.7,19.6,9.4,1.6,4.1,20,17,63,51,1016.6,1015.1,12.9,19.3,Yes,No
2011-05-27,Sydney,8.8,18.3,0,2.4,7.2,22,13,69,62,1019.1,1017.8,10.5,16.2,No,No
2011-05-28,Sydney,8.5,17.4,0,3.2,3.1,22,19,75,67,1023.8,1022.5,10.4,16.8,No,No
2011-05-29,Sydney,10.2,17,0,0.6,0,20,17,82,77,1025.1,1021.9,11.2,16.7,No,Yes
2011-05-30,Sydney,11.2,17.9,36,4.4,0,30,17,89,91,1020.5,1018.4,15.4,14,Yes,Yes
2011-05-31,Sydney,13.9,19.9,65.2,5.243319536898494,0.7,39,31,81,62,1019.5,1019.3,17.9,19.6,Yes,Yes
2011-06-01,Sydney,16.1,21,4.6,4.6,0.7,22,37,65,63,1025.3,1025,18.7,18.7,Yes,Yes
2011-06-02,Sydney,13.7,19.8,2.6,3.2,7.6,11,19,73,75,1025.3,1022.7,17.4,18.2,Yes,No
2011-06-03,Sydney,10.6,20.4,0,1.2,8.8,20,6,85,58,1019.7,1014.7,12.2,18.5,No,No
2011-06-04,Sydney,11.1,18.7,0,2.8,2.5,13,6,73,62,1015.4,1013.7,13.3,18.3,No,Yes
2011-06-05,Sydney,10.5,17.7,1.4,3,9.2,20,9,68,47,1018,1012.9,11.6,16.5,Yes,No
2011-06-06,Sydney,9.3,17.7,0,2,7.4,7,20,57,62,1016.1,1016.2,12.2,15,No,No
2011-06-07,Sydney,7,15,0,4,7.3,13,24,71,38,1017.7,1013.2,8.6,14,No,No
2011-06-08,Sydney,8.2,14.1,0,1.8,9.9,22,30,46,28,1015,1012.7,9.8,13.1,No,No
2011-06-09,Sydney,7.5,16.4,0,3.6,9.9,22,28,54,40,1013.4,1011,9.7,15.2,No,No
2011-06-10,Sydney,8.9,15.7,0,4.8,4.6,19,31,58,60,1016,1017,11.6,14.2,No,Yes
2011-06-11,Sydney,9.9,15.7,7.8,0.2,6.1,20,26,86,80,1024.4,1024.6,12.6,13.8,Yes,Yes
2011-06-12,Sydney,11.6,15.7,18.2,4.8,0.3,28,35,89,67,1025.5,1022.9,13.6,15.3,Yes,Yes
2011-06-13,Sydney,12.8,16.7,23.4,2.4,0,17,20,92,62,1023.9,1021.1,13.7,16.3,Yes,Yes
2011-06-14,Sydney,13.7,17.8,10.4,3.4,0.3,22,35,81,78,1021.2,1019.9,15.7,15.4,Yes,Yes
2011-06-15,Sydney,14.1,18.4,13.8,6,0.2,37,28,85,63,1023.3,1021.4,15.3,17.4,Yes,Yes
2011-06-16,Sydney,14,17.1,4.2,3.6,1.3,31,22,71,68,1021.2,1016.8,15.9,16.3,Yes,Yes
2011-06-17,Sydney,8.2,18.3,4.2,1.4,9.5,9,39,82,40,1008.2,1005.5,10,15.5,Yes,No
2011-06-18,Sydney,9.9,17.7,0,3.6,9.8,17,39,51,39,1011.6,1009.8,11.3,17,No,No
2011-06-19,Sydney,8.3,18.4,0,2.8,9.7,19,9,69,39,1016.4,1014,10.5,17.7,No,No
2011-06-20,Sydney,9.3,19.6,0,3.4,9.7,11,22,64,38,1015.5,1011.9,11.9,18.6,No,No
2011-06-21,Sydney,11.8,20.7,0,5,6.8,20,39,54,37,1005.3,1000.6,14.2,18.5,No,No
2011-06-22,Sydney,9.6,16.3,0,4.6,9.2,19,30,47,30,1010.6,1010.4,11.2,15.7,No,No
2011-06-23,Sydney,9.8,20.5,0,3.8,9.4,9,9,59,36,1016.8,1017.3,12.6,19.5,No,No
2011-06-24,Sydney,8.1,18.6,0,3.4,9.8,20,9,69,40,1026.7,1024.7,9.8,17.6,No,No
2011-06-25,Sydney,7.7,19.6,0,2.4,9.5,19,7,79,53,1031.3,1028,9.8,18.2,No,No
2011-06-26,Sydney,7.8,20.7,0,1.8,9.7,13,6,83,39,1026.8,1023.3,9,20.5,No,No
2011-06-27,Sydney,7.5,20,0,2.6,9.6,28,17,66,51,1028.1,1027.2,10.4,19.1,No,No
2011-06-28,Sydney,9,16.6,0,2.6,0.7,20,13,86,62,1034.2,1032.6,10.7,16.3,No,Yes
2011-06-29,Sydney,10.7,18,2.8,2,2.6,17,6,74,87,1036.8,1035.7,15,14.6,Yes,No
2011-06-30,Sydney,12.1,18.1,0.4,1.6,0.7,7,15,76,59,1037.9,1034.8,14.4,16.2,No,No
2011-07-01,Sydney,10.8,16.6,0.4,2.6,1.9,19,20,91,67,1031.6,1028.1,12.3,16.2,No,Yes
2011-07-02,Sydney,11.3,19.3,2.6,1.4,9.6,11,2,91,57,1026.6,1022.6,12.3,18.9,Yes,No
2011-07-03,Sydney,8.6,20.7,0,3,8.1,17,20,90,43,1022.1,1017.5,10.1,19.8,No,No
2011-07-04,Sydney,10.1,20.4,0.2,4.4,6.9,28,26,50,55,1014.1,1010,17,18.6,No,No
2011-07-05,Sydney,12.2,17.1,0,4.8,9.8,28,39,36,27,1008.8,1004.8,14,16.5,No,No
2011-07-06,Sydney,10.9,17.6,0,5.6,9.4,20,20,44,30,1010.2,1007.4,13,17,No,No
2011-07-07,Sydney,11.1,17.6,0,5.4,10,44,30,45,28,1007.5,1013.8,13.9,16,No,No
2011-07-08,Sydney,5.5,17,0,4,9.9,19,17,59,29,1022.4,1018.2,8.1,16.6,No,No
2011-07-09,Sydney,6.4,17,0,4,10,24,22,49,32,1018.8,1015.5,9.1,16.4,No,No
2011-07-10,Sydney,6.1,16.4,0,3.8,10,26,31,44,29,1014.5,1010.2,10.4,15.9,No,No
2011-07-11,Sydney,9.2,17.9,0,4,10,22,13,41,23,1017.6,1018.1,11.7,17.3,No,No
2011-07-12,Sydney,6.9,18.9,0,3.2,9.4,19,11,56,31,1022.2,1017.9,9.5,18.5,No,No
2011-07-13,Sydney,9.5,12.3,0,3.8,0,20,22,54,48,1018.2,1016.5,10.3,11.9,No,No
2011-07-14,Sydney,8.2,15.6,0,2.8,9.9,19,22,56,35,1025.7,1027.4,11,14.6,No,No
2011-07-15,Sydney,5.6,13.2,0.8,2,0.6,26,13,64,84,1034.7,1032.4,7.5,12.7,No,Yes
2011-07-16,Sydney,7.5,16.3,9,1.4,4.4,13,17,94,62,1031.7,1027.7,10.4,14.8,Yes,Yes
2011-07-17,Sydney,10.4,16.1,2.2,1.4,0.7,11,2,95,86,1025.2,1021.5,11.9,14.5,Yes,Yes
2011-07-18,Sydney,9.6,20.3,1.4,1,7,22,4,90,49,1018.5,1015,11.2,18.5,Yes,No
2011-07-19,Sydney,7.4,14.7,0.6,3.2,5.1,22,26,63,72,1014.6,1011.6,8.7,10.3,No,Yes
2011-07-20,Sydney,8.7,18.5,76.8,5.148381775985346,1.6,24,24,91,83,1012.7,1013.5,14.3,15,Yes,Yes
2011-07-21,Sydney,11.1,13.3,39.2,6.4,0,22,30,94,92,1016.6,1014.3,12,11.4,Yes,Yes
2011-07-22,Sydney,11.3,13.9,88.2,5.1495364053432935,0,19,19,88,95,1018.3,1018,13.1,11.5,Yes,Yes
2011-07-23,Sydney,8.7,15.6,57.4,5.6,2.7,22,22,89,67,1020.4,1019.1,9.1,14.5,Yes,Yes
2011-07-24,Sydney,6.4,15.4,2,2.8,4.7,22,13,79,46,1019.9,1017.8,8.3,13.8,Yes,No
2011-07-25,Sydney,8.3,19.1,0.6,1.6,6,13,4,73,53,1017.9,1014.8,10.9,16.7,No,No
2011-07-26,Sydney,7,18.4,0.6,0.4,8.3,19,15,74,32,1020,1018.6,10.1,18,No,No
2011-07-27,Sydney,8.1,17.3,0.2,3,8.7,19,20,70,59,1027.1,1026.8,10.4,16.3,No,No
2011-07-28,Sydney,7.1,20.4,0,1.8,10.2,22,15,83,41,1029.3,1025.6,9.4,19.6,No,No
2011-07-29,Sydney,7.3,20,0,3.6,10.4,17,11,75,32,1027,1023.6,9.6,19,No,No
2011-07-30,Sydney,7.1,20.2,0,2.8,9.7,17,6,78,43,1024.6,1020.5,8.7,18.8,No,No
2011-07-31,Sydney,7.4,21.4,0,3.4,8.7,15,2,65,31,1022.3,1019.4,10.5,21.1,No,No
2011-08-01,Sydney,9.7,22.7,0,2.4,9.6,15,15,73,53,1022.7,1019.4,12.5,19.3,No,No
2011-08-02,Sydney,9.9,22.1,0,3.8,9.8,19,4,72,37,1023.1,1020.9,12.5,21.7,No,No
2011-08-03,Sydney,12.5,25.7,0,2.8,5.2,13,15,72,41,1023.2,1021.6,13.9,23,No,No
2011-08-04,Sydney,12,23.5,0,5.12419963518457,10.2,15,17,73,50,1026.5,1024,14,23,No,No
2011-08-05,Sydney,11.3,25.2,0,5.4,10.1,6,20,66,30,1025.4,1021.8,13.9,24.7,No,No
2011-08-06,Sydney,12.7,24,0,5.8,7.7,0,11,57,44,1021.2,1016.7,15.5,21.7,No,No
2011-08-07,Sydney,13.7,19.5,0.6,5,4.3,9,17,84,77,1017.1,1012.6,14.2,16.7,No,Yes
2011-08-08,Sydney,9.4,18.3,4.4,2,9.1,17,13,66,43,1010.9,1007.8,11.1,15.9,Yes,No
2011-08-09,Sydney,7.8,17.1,0,3.8,2.8,19,15,69,37,1008.2,1005.6,9.7,16.1,No,No
2011-08-10,Sydney,7.8,18.5,0,0.8,9.8,9,15,58,39,1007.2,1004.5,10.7,16.5,No,No
2011-08-11,Sydney,7.3,18.5,0,5.117002898036827,6.7,15,13,58,47,1008.5,1008.2,11.5,16.9,No,Yes
2011-08-12,Sydney,10.3,17.3,13,6.2,2.7,22,15,74,83,1018,1018.7,14.8,14.2,Yes,Yes
2011-08-13,Sydney,8.3,18.9,2.6,1.2,7.8,20,17,78,51,1024.5,1022.2,10.4,17.2,Yes,No
2011-08-14,Sydney,10.3,16.5,1,2.2,0.8,7,11,89,71,1025.8,1023.9,13.7,15.7,No,No
2011-08-15,Sydney,9.4,17.8,0.6,1.6,5.1,17,15,78,58,1026.4,1022.8,11.6,17.2,No,No
2011-08-16,Sydney,10.6,17.9,0,2.4,8.2,13,11,85,62,1021.9,1018.7,12.8,17.5,No,No
2011-08-17,Sydney,10.2,16.9,0,2,1.1,17,17,91,80,1018.4,1014.1,12.4,15.2,No,Yes
2011-08-18,Sydney,10.9,18.9,5.6,2.2,9.7,28,30,69,27,1008.4,1008.7,12.9,17.9,Yes,No
2011-08-19,Sydney,8.6,17.4,0.8,4.2,0.7,28,39,85,74,1014.2,1015.8,9.1,16.2,No,Yes
2011-08-20,Sydney,8.9,19.5,20.2,3.8,9.7,24,26,57,47,1028.8,1028.6,16.3,18.7,Yes,Yes
2011-08-21,Sydney,12.3,18.5,2.2,6,5.8,26,28,56,56,1034.8,1034.6,16.2,17.6,Yes,No
2011-08-22,Sydney,12.7,18.2,0,4.2,6.9,20,19,56,49,1038,1036.7,15.7,17.5,No,No
2011-08-23,Sydney,12.2,17.5,0,2.8,3,17,11,86,69,1036.1,1031.8,13.6,16.6,No,No
2011-08-24,Sydney,10.4,18.9,1,1.4,10.3,17,17,82,51,1030.4,1026.6,13.7,18.4,No,No
2011-08-25,Sydney,10.4,19.9,0.2,4,10.6,9,17,79,64,1025.4,1020.6,13,19,No,No
2011-08-26,Sydney,10.8,20.4,0,4,10.4,19,15,75,60,1025.4,1022.9,17.2,19.1,No,No
2011-08-27,Sydney,12.4,19,0,3.4,4,11,6,96,75,1021.8,1017.7,13.3,18.1,No,No
2011-08-28,Sydney,11.3,21.6,0,0.8,8.2,20,17,76,63,1021.3,1017,13.6,18.7,No,No
2011-08-29,Sydney,11.2,24,0,3.6,10.4,4,6,57,28,1017.2,1015.1,16.3,23.3,No,No
2011-08-30,Sydney,13.6,18.7,0,3.6,8.4,15,17,68,62,1022.8,1021.1,16.8,16.6,No,No
2011-08-31,Sydney,11.4,19.7,0,2.4,9.7,15,17,78,60,1023.7,1021.3,15.2,18.4,No,No
2011-09-01,Sydney,13.4,19.5,0,1,7.9,6,19,84,57,1024.2,1022.4,15.3,19.3,No,No
2011-09-02,Sydney,14.2,17.9,0,4,4.2,17,19,64,51,1029.5,1028.6,14.9,16.5,No,No
2011-09-03,Sydney,10.1,19.1,0,1,9.7,15,26,70,54,1030.9,1027,13.8,18.6,No,No
2011-09-04,Sydney,10.6,20,0,3.4,10.5,13,20,56,57,1027.9,1024,17.2,19.4,No,No
2011-09-05,Sydney,14.2,22.5,0,5.6,6.1,4,13,56,62,1026.2,1023.2,18,20.1,No,No
2011-09-06,Sydney,14.7,26.8,0,3.2,10.3,20,15,44,28,1019.6,1014.3,20.5,26.6,No,Yes
2011-09-07,Sydney,11.6,20.1,2.4,8.4,10.4,28,19,36,39,1019.2,1017.5,14.9,17.1,Yes,No
2011-09-08,Sydney,12.6,18.3,0,5.8,0.9,2,17,67,60,1020.9,1017.6,15.6,17.1,No,Yes
